学生ID,年级,专业,订单ID,订单日期,商品类别,商品名称,商品单价,购买数量,订单金额,支付方式,是否使用优惠券,优惠金额,实付金额,收货地址,订单状态,评分,是否评价,下单时间
STU000883,大一,信息管理,ORD00001984,2024-07-12 19:57:43.076222,电子产品,电子产品41,1127.56,1,1127.56,校园卡,True,110.85,1016.7099999999999,校区1学生宿舍,已完成,,False,2024-07-12 20:26:04.076222
STU000883,大一,信息管理,ORD00001985,2024-11-13 19:57:43.076222,生活用品,生活用品38,79.64,5,398.2,支付宝,False,0.0,398.2,校外住址,已完成,3.0,True,2024-11-13 18:45:53.076222
STU000953,大一,电子商务,ORD00001986,2025-04-06 19:57:43.076222,运动器材,运动器材41,356.3,5,1781.5,校园卡,True,120.64,1660.86,校外住址,已完成,5.0,True,2025-04-06 21:37:02.076222
STU000953,大一,电子商务,ORD00001987,2024-12-05 19:57:43.076222,生活用品,生活用品43,114.67,5,573.35,微信支付,False,0.0,573.35,校区3学生宿舍,已完成,5.0,True,2024-12-05 22:56:02.076222
STU000953,大一,电子商务,ORD00001988,2024-06-11 19:57:43.076222,电子产品,电子产品97,3382.26,1,3382.26,微信支付,True,550.96,2831.3,校外住址,已取消,,False,2024-06-11 10:50:46.076222
STU000953,大一,电子商务,ORD00001989,2024-09-04 19:57:43.076222,图书,图书96,139.34,2,278.68,银行卡,True,48.35,230.33,校区3学生宿舍,已完成,,False,2024-09-04 12:50:28.076222
STU000953,大一,电子商务,ORD00001990,2025-02-23 19:57:43.076222,食品,食品4,48.47,2,96.94,微信支付,False,0.0,96.94,校区2学生宿舍,已完成,,False,2025-02-23 22:47:24.076222
STU000007,大四,工商管理,ORD00001991,2025-03-03 19:57:43.076222,电子产品,电子产品35,2244.39,3,6733.17,校园卡,True,1288.17,5445.0,校区2学生宿舍,已完成,,False,2025-03-03 15:52:14.076222
STU000007,大四,工商管理,ORD00001992,2025-04-10 19:57:43.076222,图书,图书92,82.44,3,247.32,支付宝,False,0.0,247.32,校区2学生宿舍,已完成,2.0,True,2025-04-10 22:31:41.076222
STU000261,大三,电子商务,ORD00001993,2024-11-09 19:57:43.076222,生活用品,生活用品86,147.03,3,441.09,微信支付,False,0.0,441.09,校外住址,已完成,2.0,True,2024-11-09 15:47:40.076222
STU000564,大三,信息管理,ORD00001994,2025-01-04 19:57:43.076222,学习用品,学习用品53,36.91,3,110.73,微信支付,False,0.0,110.73,校区3学生宿舍,已完成,3.0,True,2025-01-04 18:18:58.076222
STU000564,大三,信息管理,ORD00001995,2025-03-12 19:57:43.076222,运动器材,运动器材54,451.57,4,1806.28,银行卡,False,0.0,1806.28,校区1学生宿舍,处理中,,False,2025-03-12 17:06:06.076222
STU000551,大一,市场营销,ORD00001996,2025-03-14 19:57:43.076222,食品,食品39,45.98,3,137.94,校园卡,False,0.0,137.94,校区3学生宿舍,已完成,,False,2025-03-14 20:38:00.076222
STU000551,大一,市场营销,ORD00001997,2025-02-07 19:57:43.076222,图书,图书10,117.0,3,351.0,微信支付,False,0.0,351.0,校区2学生宿舍,已完成,2.0,True,2025-02-07 13:39:54.076222
STU000551,大一,市场营销,ORD00001998,2024-10-12 19:57:43.076222,生活用品,生活用品55,79.45,5,397.25,微信支付,False,0.0,397.25,校外住址,处理中,,False,2024-10-12 08:00:42.076222
STU000551,大一,市场营销,ORD00001999,2024-09-19 19:57:43.076222,图书,图书5,54.03,5,270.15,银行卡,False,0.0,270.15,校区3学生宿舍,已取消,,False,2024-09-19 13:26:17.076222
STU000551,大一,市场营销,ORD00002000,2024-12-17 19:57:43.076222,学习用品,学习用品31,31.76,5,158.8,银行卡,True,1.88,156.92000000000002,校区2学生宿舍,已完成,2.0,True,2024-12-17 08:44:07.076222
STU000888,大四,电子商务,ORD00002001,2025-02-22 19:57:43.076222,电子产品,电子产品3,1843.68,2,3687.36,支付宝,True,236.34,3451.02,校区1学生宿舍,已取消,,False,2025-02-22 09:34:43.076222
STU000839,大二,电子商务,ORD00002002,2025-01-09 19:57:43.076222,服装,服装59,118.04,2,236.08,支付宝,False,0.0,236.08,校外住址,已完成,4.0,True,2025-01-09 13:32:49.076222
STU000839,大二,电子商务,ORD00002003,2024-10-30 19:57:43.076222,食品,食品44,64.73,3,194.19,校园卡,False,0.0,194.19,校区3学生宿舍,已完成,,False,2024-10-30 23:21:36.076222
STU000839,大二,电子商务,ORD00002004,2024-11-24 19:57:43.076222,学习用品,学习用品66,19.59,3,58.77,校园卡,True,8.09,50.68000000000001,校区1学生宿舍,已完成,5.0,True,2024-11-24 22:07:19.076222
STU000920,大一,数据科学,ORD00002005,2024-09-11 19:57:43.076222,生活用品,生活用品86,189.57,3,568.71,微信支付,False,0.0,568.71,校区2学生宿舍,已完成,,False,2024-09-11 09:29:57.076222
STU000920,大一,数据科学,ORD00002006,2024-06-27 19:57:43.076222,食品,食品48,18.67,3,56.01,银行卡,True,6.84,49.17,校区2学生宿舍,处理中,,False,2024-06-27 10:19:53.076222
STU000920,大一,数据科学,ORD00002007,2024-10-18 19:57:43.076222,图书,图书4,61.56,3,184.68,微信支付,True,29.69,154.99,校外住址,已完成,4.0,True,2024-10-18 16:29:12.076222
STU000974,大一,电子商务,ORD00002008,2024-11-21 19:57:43.076222,图书,图书90,42.4,2,84.8,微信支付,True,13.33,71.47,校区3学生宿舍,处理中,,False,2024-11-21 17:00:47.076222
STU000974,大一,电子商务,ORD00002009,2025-03-14 19:57:43.076222,电子产品,电子产品85,1244.4,4,4977.6,微信支付,True,573.29,4404.31,校区1学生宿舍,已完成,1.0,True,2025-03-14 19:45:53.076222
STU000974,大一,电子商务,ORD00002010,2024-11-17 19:57:43.076222,食品,食品84,38.53,5,192.65,微信支付,True,27.26,165.39000000000001,校区3学生宿舍,已完成,,False,2024-11-17 10:08:51.076222
STU000333,大三,工商管理,ORD00002011,2024-05-24 19:57:43.076222,学习用品,学习用品91,45.5,5,227.5,校园卡,True,43.44,184.06,校区2学生宿舍,已完成,3.0,True,2024-05-24 16:51:32.076222
STU000333,大三,工商管理,ORD00002012,2025-01-17 19:57:43.076222,学习用品,学习用品54,14.65,2,29.3,支付宝,False,0.0,29.3,校区2学生宿舍,处理中,,False,2025-01-17 22:27:34.076222
STU000506,大二,市场营销,ORD00002013,2024-07-24 19:57:43.076222,学习用品,学习用品12,11.78,1,11.78,校园卡,True,1.46,10.32,校区2学生宿舍,处理中,,False,2024-07-24 10:14:02.076222
STU000506,大二,市场营销,ORD00002014,2025-03-19 19:57:43.076222,运动器材,运动器材87,302.22,3,906.66,银行卡,True,112.08,794.5799999999999,校区1学生宿舍,已取消,,False,2025-03-19 10:37:24.076222
STU000829,大三,电子商务,ORD00002015,2024-08-24 19:57:43.076222,学习用品,学习用品90,9.85,5,49.25,微信支付,True,5.05,44.2,校区3学生宿舍,已完成,2.0,True,2024-08-24 20:35:46.076222
STU000829,大三,电子商务,ORD00002016,2024-07-07 19:57:43.076222,食品,食品92,31.02,2,62.04,支付宝,False,0.0,62.04,校外住址,处理中,,False,2024-07-07 23:03:19.076222
STU000829,大三,电子商务,ORD00002017,2025-01-22 19:57:43.076222,学习用品,学习用品98,43.62,1,43.62,银行卡,True,6.03,37.589999999999996,校区1学生宿舍,已取消,,False,2025-01-22 11:56:32.076222
STU000037,大三,信息管理,ORD00002018,2024-06-04 19:57:43.076222,学习用品,学习用品64,37.5,2,75.0,支付宝,True,0.34,74.66,校区3学生宿舍,已完成,,False,2024-06-04 19:27:01.076222
STU000037,大三,信息管理,ORD00002019,2024-09-28 19:57:43.076222,生活用品,生活用品20,158.59,4,634.36,校园卡,False,0.0,634.36,校外住址,已完成,,False,2024-09-28 19:48:45.076222
STU000037,大三,信息管理,ORD00002020,2025-05-17 19:57:43.076222,运动器材,运动器材26,118.41,4,473.64,银行卡,True,78.2,395.44,校区2学生宿舍,处理中,,False,2025-05-17 11:25:01.076222
STU000746,大一,计算机科学,ORD00002021,2025-04-18 19:57:43.076222,运动器材,运动器材52,191.96,1,191.96,银行卡,False,0.0,191.96,校外住址,已完成,5.0,True,2025-04-18 14:03:27.076222
STU000746,大一,计算机科学,ORD00002022,2024-05-31 19:57:43.076222,学习用品,学习用品18,31.72,3,95.16,微信支付,False,0.0,95.16,校外住址,已完成,,False,2024-05-31 15:55:45.076222
STU000746,大一,计算机科学,ORD00002023,2024-09-08 19:57:43.076222,图书,图书9,27.7,4,110.8,校园卡,False,0.0,110.8,校区1学生宿舍,已完成,,False,2024-09-08 08:37:31.076222
STU000746,大一,计算机科学,ORD00002024,2025-04-20 19:57:43.076222,学习用品,学习用品100,23.94,5,119.7,银行卡,True,4.37,115.33,校外住址,已完成,1.0,True,2025-04-20 18:56:34.076222
STU000746,大一,计算机科学,ORD00002025,2024-10-17 19:57:43.076222,服装,服装77,217.24,5,1086.2,支付宝,True,135.35,950.85,校区2学生宿舍,处理中,,False,2024-10-17 15:29:21.076222
STU000505,大二,电子商务,ORD00002026,2025-02-12 19:57:43.076222,运动器材,运动器材15,461.0,3,1383.0,微信支付,True,189.72,1193.28,校区3学生宿舍,已取消,,False,2025-02-12 16:22:20.076222
STU000505,大二,电子商务,ORD00002027,2025-04-02 19:57:43.076222,运动器材,运动器材70,452.37,1,452.37,微信支付,False,0.0,452.37,校区2学生宿舍,已完成,3.0,True,2025-04-02 15:27:31.076222
STU000505,大二,电子商务,ORD00002028,2025-02-24 19:57:43.076222,图书,图书57,45.41,4,181.64,校园卡,True,5.28,176.35999999999999,校区3学生宿舍,已完成,1.0,True,2025-02-24 15:26:16.076222
STU000505,大二,电子商务,ORD00002029,2025-02-09 19:57:43.076222,服装,服装13,143.69,4,574.76,银行卡,False,0.0,574.76,校外住址,已取消,,False,2025-02-09 23:45:17.076222
STU000505,大二,电子商务,ORD00002030,2024-09-15 19:57:43.076222,食品,食品74,21.72,1,21.72,银行卡,False,0.0,21.72,校区3学生宿舍,已完成,4.0,True,2024-09-15 19:56:10.076222
STU000410,大一,计算机科学,ORD00002031,2024-09-30 19:57:43.076222,服装,服装70,111.52,5,557.6,支付宝,True,12.37,545.23,校区1学生宿舍,已完成,,False,2024-09-30 19:28:11.076222
STU000410,大一,计算机科学,ORD00002032,2025-05-16 19:57:43.076222,服装,服装50,219.82,2,439.64,支付宝,True,6.39,433.25,校外住址,已取消,,False,2025-05-16 11:06:19.076222
STU000410,大一,计算机科学,ORD00002033,2024-08-29 19:57:43.076222,食品,食品91,18.04,1,18.04,校园卡,True,1.44,16.599999999999998,校区1学生宿舍,处理中,,False,2024-08-29 18:21:21.076222
STU000410,大一,计算机科学,ORD00002034,2024-11-30 19:57:43.076222,服装,服装33,77.37,3,232.11,微信支付,False,0.0,232.11,校区2学生宿舍,已取消,,False,2024-11-30 20:32:48.076222
STU000463,大一,市场营销,ORD00002035,2024-06-02 19:57:43.076222,电子产品,电子产品73,4398.7,3,13196.1,校园卡,False,0.0,13196.1,校区3学生宿舍,处理中,,False,2024-06-02 16:21:54.076222
STU000463,大一,市场营销,ORD00002036,2025-04-30 19:57:43.076222,食品,食品100,12.58,4,50.32,微信支付,True,9.99,40.33,校外住址,已完成,5.0,True,2025-04-30 12:09:31.076222
STU000463,大一,市场营销,ORD00002037,2024-09-09 19:57:43.076222,生活用品,生活用品68,163.98,4,655.92,微信支付,False,0.0,655.92,校外住址,已完成,1.0,True,2024-09-09 14:24:51.076222
STU000463,大一,市场营销,ORD00002038,2025-02-17 19:57:43.076222,服装,服装25,284.42,1,284.42,校园卡,False,0.0,284.42,校外住址,处理中,,False,2025-02-17 08:50:37.076222
STU000800,大一,工商管理,ORD00002039,2025-05-04 19:57:43.076222,服装,服装68,176.77,1,176.77,校园卡,True,6.68,170.09,校区3学生宿舍,处理中,,False,2025-05-04 08:15:17.076222
STU000279,大二,信息管理,ORD00002040,2025-01-17 19:57:43.076222,运动器材,运动器材16,65.27,4,261.08,校园卡,False,0.0,261.08,校区3学生宿舍,已完成,,False,2025-01-17 18:56:45.076222
STU000279,大二,信息管理,ORD00002041,2024-08-20 19:57:43.076222,生活用品,生活用品95,65.91,3,197.73,银行卡,False,0.0,197.73,校区3学生宿舍,已完成,,False,2024-08-20 12:53:05.076222
STU000279,大二,信息管理,ORD00002042,2025-05-11 19:57:43.076222,图书,图书92,129.82,3,389.46,支付宝,True,36.97,352.49,校区1学生宿舍,已完成,1.0,True,2025-05-11 21:59:47.076222
STU000279,大二,信息管理,ORD00002043,2025-04-16 19:57:43.076222,食品,食品30,34.38,2,68.76,校园卡,False,0.0,68.76,校区3学生宿舍,已取消,,False,2025-04-16 18:37:11.076222
STU000279,大二,信息管理,ORD00002044,2025-04-30 19:57:43.076222,学习用品,学习用品6,37.02,4,148.08,支付宝,True,24.38,123.70000000000002,校外住址,已完成,,False,2025-04-30 10:43:43.076222
STU000456,大一,工商管理,ORD00002045,2025-02-28 19:57:43.076222,学习用品,学习用品95,35.74,2,71.48,微信支付,False,0.0,71.48,校区3学生宿舍,处理中,,False,2025-02-28 22:25:04.076222
STU000877,大三,信息管理,ORD00002046,2025-03-05 19:57:43.076222,服装,服装70,106.1,5,530.5,微信支付,False,0.0,530.5,校区3学生宿舍,已完成,3.0,True,2025-03-05 12:50:56.076222
STU000495,大二,物流管理,ORD00002047,2025-02-17 19:57:43.076222,运动器材,运动器材7,370.82,4,1483.28,微信支付,False,0.0,1483.28,校外住址,处理中,,False,2025-02-17 11:42:13.076222
STU000495,大二,物流管理,ORD00002048,2024-12-18 19:57:43.076222,服装,服装44,103.96,4,415.84,微信支付,False,0.0,415.84,校外住址,处理中,,False,2024-12-18 11:52:05.076222
STU000856,大四,计算机科学,ORD00002049,2025-04-30 19:57:43.076222,生活用品,生活用品10,69.97,5,349.85,校园卡,True,34.12,315.73,校区1学生宿舍,已取消,,False,2025-04-30 11:26:07.076222
STU000264,大三,工商管理,ORD00002050,2025-05-19 19:57:43.076222,图书,图书23,145.82,1,145.82,校园卡,True,1.76,144.06,校外住址,已取消,,False,2025-05-19 19:51:19.076222
STU000264,大三,工商管理,ORD00002051,2025-01-25 19:57:43.076222,电子产品,电子产品86,4594.51,5,22972.55,银行卡,False,0.0,22972.55,校区2学生宿舍,处理中,,False,2025-01-25 15:31:46.076222
STU000264,大三,工商管理,ORD00002052,2024-10-16 19:57:43.076222,生活用品,生活用品23,102.53,4,410.12,校园卡,True,38.45,371.67,校区1学生宿舍,已取消,,False,2024-10-16 12:21:15.076222
STU000264,大三,工商管理,ORD00002053,2024-07-07 19:57:43.076222,电子产品,电子产品86,3779.73,1,3779.73,银行卡,True,416.22,3363.51,校外住址,已完成,4.0,True,2024-07-07 09:39:26.076222
STU000746,大一,电子商务,ORD00002054,2025-02-21 19:57:43.076222,食品,食品52,91.95,3,275.85,微信支付,True,30.31,245.54000000000002,校外住址,已完成,,False,2025-02-21 10:26:19.076222
STU000746,大一,电子商务,ORD00002055,2024-07-14 19:57:43.076222,运动器材,运动器材96,423.1,1,423.1,支付宝,True,57.78,365.32000000000005,校外住址,处理中,,False,2024-07-14 08:53:48.076222
STU000746,大一,电子商务,ORD00002056,2025-01-03 19:57:43.076222,学习用品,学习用品75,26.93,2,53.86,微信支付,True,5.68,48.18,校外住址,已取消,,False,2025-01-03 21:48:51.076222
STU000746,大一,电子商务,ORD00002057,2024-08-12 19:57:43.076222,学习用品,学习用品77,41.02,4,164.08,微信支付,True,18.73,145.35000000000002,校区2学生宿舍,已取消,,False,2024-08-12 16:32:17.076222
STU000504,大三,数据科学,ORD00002058,2024-12-31 19:57:43.076222,运动器材,运动器材51,470.24,4,1880.96,校园卡,True,231.62,1649.3400000000001,校区3学生宿舍,已完成,4.0,True,2024-12-31 16:51:21.076222
STU000504,大三,数据科学,ORD00002059,2025-01-01 19:57:43.076222,电子产品,电子产品66,2407.37,4,9629.48,微信支付,False,0.0,9629.48,校区3学生宿舍,处理中,,False,2025-01-01 10:49:38.076222
STU000504,大三,数据科学,ORD00002060,2025-02-01 19:57:43.076222,学习用品,学习用品6,49.91,4,199.64,微信支付,False,0.0,199.64,校区3学生宿舍,已完成,,False,2025-02-01 08:54:58.076222
STU000504,大三,数据科学,ORD00002061,2024-10-24 19:57:43.076222,服装,服装96,233.79,2,467.58,银行卡,True,17.38,450.2,校区2学生宿舍,已完成,,False,2024-10-24 09:13:08.076222
STU000354,大二,市场营销,ORD00002062,2025-01-01 19:57:43.076222,电子产品,电子产品12,149.53,2,299.06,银行卡,True,59.76,239.3,校区1学生宿舍,已完成,,False,2025-01-01 20:14:21.076222
STU000354,大二,市场营销,ORD00002063,2025-02-07 19:57:43.076222,服装,服装44,204.77,2,409.54,微信支付,False,0.0,409.54,校外住址,已完成,,False,2025-02-07 19:07:08.076222
STU000354,大二,市场营销,ORD00002064,2025-01-21 19:57:43.076222,运动器材,运动器材64,317.1,5,1585.5,银行卡,True,19.61,1565.89,校外住址,已完成,4.0,True,2025-01-21 14:12:08.076222
STU000223,大三,电子商务,ORD00002065,2024-08-04 19:57:43.076222,生活用品,生活用品29,145.49,3,436.47,银行卡,True,67.51,368.96000000000004,校区2学生宿舍,已取消,,False,2024-08-04 22:08:57.076222
STU000223,大三,电子商务,ORD00002066,2025-04-30 19:57:43.076222,电子产品,电子产品75,1751.39,2,3502.78,校园卡,True,71.46,3431.32,校区1学生宿舍,已完成,4.0,True,2025-04-30 08:34:44.076222
STU000671,大二,市场营销,ORD00002067,2024-06-06 19:57:43.076222,电子产品,电子产品82,154.59,4,618.36,支付宝,True,23.63,594.73,校区2学生宿舍,已完成,5.0,True,2024-06-06 16:23:25.076222
STU000671,大二,市场营销,ORD00002068,2024-07-24 19:57:43.076222,服装,服装88,270.53,4,1082.12,支付宝,True,58.3,1023.8199999999999,校区1学生宿舍,已完成,,False,2024-07-24 19:48:59.076222
STU000973,大四,数据科学,ORD00002069,2025-04-22 19:57:43.076222,食品,食品89,11.49,5,57.45,微信支付,False,0.0,57.45,校区3学生宿舍,已完成,,False,2025-04-22 17:19:46.076222
STU000973,大四,数据科学,ORD00002070,2024-07-08 19:57:43.076222,服装,服装42,209.74,4,838.96,微信支付,True,77.78,761.1800000000001,校区2学生宿舍,处理中,,False,2024-07-08 21:18:01.076222
STU000973,大四,数据科学,ORD00002071,2024-08-02 19:57:43.076222,图书,图书17,45.77,4,183.08,微信支付,False,0.0,183.08,校区3学生宿舍,已取消,,False,2024-08-02 14:16:46.076222
STU000973,大四,数据科学,ORD00002072,2025-04-10 19:57:43.076222,运动器材,运动器材11,67.11,5,335.55,校园卡,False,0.0,335.55,校外住址,已取消,,False,2025-04-10 14:43:13.076222
STU000244,大二,计算机科学,ORD00002073,2025-03-20 19:57:43.076222,生活用品,生活用品2,156.36,3,469.08,银行卡,False,0.0,469.08,校区1学生宿舍,已完成,,False,2025-03-20 08:08:21.076222
STU000445,大四,物流管理,ORD00002074,2025-04-28 19:57:43.076222,运动器材,运动器材39,231.47,1,231.47,银行卡,False,0.0,231.47,校外住址,已完成,,False,2025-04-28 21:30:05.076222
STU000445,大四,物流管理,ORD00002075,2024-09-23 19:57:43.076222,电子产品,电子产品61,2959.52,5,14797.6,银行卡,True,2635.68,12161.92,校区3学生宿舍,已完成,5.0,True,2024-09-23 13:19:09.076222
