订单ID,商品ID,购买数量,单价,小计金额,是否退换货,退换货原因
ORD00001923,PRD000199,3,179.9,539.7,False,尺寸不合适
ORD00001923,PRD000165,4,133.14,532.56,True,质量问题
ORD00001923,PRD000065,5,91.85,459.25,True,质量问题
ORD00001924,PRD000034,1,266.68,266.68,False,尺寸不合适
ORD00001924,PRD000062,2,156.35,312.7,False,不喜欢
ORD00001925,PRD000181,5,117.31,586.55,False,质量问题
ORD00001925,PRD000148,1,60.34,60.34,False,不喜欢
ORD00001926,PRD000023,2,58.3,116.6,False,不喜欢
ORD00001926,PRD000136,1,75.12,75.12,True,尺寸不合适
ORD00001926,PRD000131,1,212.0,212.0,False,尺寸不合适
ORD00001926,PRD000019,4,85.61,342.44,False,质量问题
ORD00001926,PRD000140,2,175.78,351.56,True,尺寸不合适
ORD00001927,PRD000132,1,22.12,22.12,False,质量问题
ORD00001928,PRD000074,5,168.28,841.4,True,质量问题
ORD00001928,PRD000071,5,2676.1,13380.5,True,尺寸不合适
ORD00001928,PRD000037,1,89.07,89.07,False,质量问题
ORD00001928,PRD000164,5,149.61,748.0500000000001,True,质量问题
ORD00001929,PRD000037,5,89.07,445.34999999999997,True,尺寸不合适
ORD00001929,PRD000120,2,59.83,119.66,True,尺寸不合适
ORD00001929,PRD000114,3,16.28,48.84,True,尺寸不合适
ORD00001929,PRD000164,5,149.61,748.0500000000001,True,不喜欢
ORD00001930,PRD000002,3,250.5,751.5,False,不喜欢
ORD00001931,PRD000152,1,3967.02,3967.02,True,不喜欢
ORD00001932,PRD000079,4,42.88,171.52,True,尺寸不合适
ORD00001933,PRD000117,5,2753.87,13769.349999999999,False,不喜欢
ORD00001933,PRD000175,2,40.04,80.08,False,不喜欢
ORD00001934,PRD000185,1,427.11,427.11,True,尺寸不合适
ORD00001934,PRD000077,1,76.19,76.19,False,不喜欢
ORD00001934,PRD000157,1,93.78,93.78,False,尺寸不合适
ORD00001934,PRD000017,2,1849.98,3699.96,True,不喜欢
ORD00001935,PRD000052,5,52.45,262.25,True,质量问题
ORD00001935,PRD000147,5,99.28,496.4,False,不喜欢
ORD00001935,PRD000159,4,87.69,350.76,True,尺寸不合适
ORD00001936,PRD000077,1,76.19,76.19,False,不喜欢
ORD00001937,PRD000146,5,190.35,951.75,True,质量问题
ORD00001938,PRD000045,2,54.02,108.04,False,不喜欢
ORD00001938,PRD000041,3,31.99,95.97,False,不喜欢
ORD00001938,PRD000024,1,85.85,85.85,False,不喜欢
ORD00001938,PRD000049,2,98.52,197.04,False,尺寸不合适
ORD00001939,PRD000115,2,81.24,162.48,False,尺寸不合适
ORD00001940,PRD000064,4,144.21,576.84,False,不喜欢
ORD00001940,PRD000168,2,111.88,223.76,False,尺寸不合适
ORD00001940,PRD000116,4,138.88,555.52,False,质量问题
ORD00001940,PRD000107,5,66.62,333.1,False,尺寸不合适
ORD00001941,PRD000174,3,72.1,216.29999999999998,True,质量问题
ORD00001941,PRD000075,1,2153.56,2153.56,False,质量问题
ORD00001942,PRD000139,1,467.89,467.89,True,质量问题
ORD00001943,PRD000178,5,73.66,368.29999999999995,True,不喜欢
ORD00001943,PRD000163,4,13.29,53.16,True,质量问题
ORD00001943,PRD000032,1,99.18,99.18,True,质量问题
ORD00001943,PRD000157,3,93.78,281.34000000000003,True,不喜欢
ORD00001943,PRD000050,5,131.15,655.75,True,质量问题
ORD00001944,PRD000008,3,29.07,87.21000000000001,True,不喜欢
ORD00001944,PRD000016,4,33.17,132.68,True,尺寸不合适
ORD00001944,PRD000014,2,137.73,275.46,False,不喜欢
ORD00001945,PRD000019,5,85.61,428.05,False,尺寸不合适
ORD00001946,PRD000008,1,29.07,29.07,False,质量问题
ORD00001946,PRD000037,4,89.07,356.28,False,质量问题
ORD00001947,PRD000180,4,1616.64,6466.56,False,不喜欢
ORD00001947,PRD000155,1,26.78,26.78,False,质量问题
ORD00001948,PRD000137,1,66.82,66.82,False,不喜欢
ORD00001948,PRD000152,4,3967.02,15868.08,True,尺寸不合适
ORD00001948,PRD000121,3,140.94,422.82,False,质量问题
ORD00001948,PRD000070,3,176.38,529.14,False,不喜欢
ORD00001948,PRD000189,1,23.62,23.62,True,其他
ORD00001949,PRD000018,4,115.8,463.2,False,尺寸不合适
ORD00001949,PRD000068,3,864.38,2593.14,False,尺寸不合适
ORD00001949,PRD000194,5,41.47,207.35,True,质量问题
ORD00001949,PRD000155,3,26.78,80.34,False,质量问题
ORD00001949,PRD000193,1,36.48,36.48,False,不喜欢
ORD00001950,PRD000063,3,166.02,498.06000000000006,False,尺寸不合适
ORD00001950,PRD000111,3,274.96,824.8799999999999,False,尺寸不合适
ORD00001950,PRD000045,3,54.02,162.06,True,尺寸不合适
ORD00001950,PRD000129,3,182.45,547.3499999999999,False,尺寸不合适
ORD00001950,PRD000165,5,133.14,665.6999999999999,True,不喜欢
ORD00001951,PRD000122,1,114.65,114.65,False,尺寸不合适
ORD00001951,PRD000096,1,81.71,81.71,False,其他
ORD00001951,PRD000094,1,10.95,10.95,False,质量问题
ORD00001952,PRD000164,3,149.61,448.83000000000004,True,尺寸不合适
ORD00001952,PRD000057,3,232.45,697.3499999999999,True,质量问题
ORD00001952,PRD000134,2,47.85,95.7,True,尺寸不合适
ORD00001952,PRD000149,2,18.73,37.46,True,质量问题
ORD00001952,PRD000027,5,48.45,242.25,False,质量问题
ORD00001953,PRD000030,4,87.8,351.2,False,不喜欢
ORD00001953,PRD000013,5,22.73,113.65,True,质量问题
ORD00001953,PRD000045,5,54.02,270.1,False,尺寸不合适
ORD00001953,PRD000140,5,175.78,878.9,False,不喜欢
ORD00001954,PRD000041,3,31.99,95.97,True,质量问题
ORD00001954,PRD000008,4,29.07,116.28,True,不喜欢
ORD00001955,PRD000151,4,68.96,275.84,False,质量问题
ORD00001955,PRD000049,4,98.52,394.08,False,尺寸不合适
ORD00001955,PRD000119,5,142.98,714.9,True,不喜欢
ORD00001955,PRD000098,1,28.25,28.25,False,尺寸不合适
ORD00001956,PRD000033,2,3049.9,6099.8,False,不喜欢
ORD00001956,PRD000106,1,139.63,139.63,False,尺寸不合适
ORD00001956,PRD000200,3,20.26,60.78,False,尺寸不合适
ORD00001956,PRD000023,2,58.3,116.6,False,不喜欢
ORD00001956,PRD000019,4,85.61,342.44,False,尺寸不合适
ORD00001957,PRD000053,5,285.0,1425.0,False,尺寸不合适
ORD00001957,PRD000021,1,53.83,53.83,False,质量问题
ORD00001957,PRD000129,2,182.45,364.9,False,不喜欢
ORD00001958,PRD000155,4,26.78,107.12,False,质量问题
ORD00001958,PRD000145,4,54.19,216.76,False,尺寸不合适
ORD00001958,PRD000180,2,1616.64,3233.28,True,尺寸不合适
ORD00001958,PRD000048,3,233.84,701.52,False,质量问题
ORD00001958,PRD000121,4,140.94,563.76,True,质量问题
ORD00001959,PRD000023,2,58.3,116.6,True,不喜欢
ORD00001959,PRD000144,5,45.58,227.89999999999998,False,不喜欢
ORD00001960,PRD000154,1,15.4,15.4,False,质量问题
ORD00001960,PRD000199,5,179.9,899.5,True,尺寸不合适
ORD00001960,PRD000051,4,278.75,1115.0,False,质量问题
ORD00001961,PRD000032,5,99.18,495.90000000000003,True,尺寸不合适
ORD00001961,PRD000036,1,39.09,39.09,False,不喜欢
ORD00001961,PRD000036,1,39.09,39.09,True,不喜欢
ORD00001961,PRD000037,1,89.07,89.07,False,其他
ORD00001962,PRD000167,1,130.0,130.0,True,质量问题
ORD00001962,PRD000191,3,123.53,370.59000000000003,True,不喜欢
ORD00001962,PRD000176,2,26.1,52.2,True,质量问题
ORD00001962,PRD000055,2,65.12,130.24,True,其他
ORD00001963,PRD000010,5,236.62,1183.1,False,不喜欢
ORD00001963,PRD000134,1,47.85,47.85,False,质量问题
ORD00001963,PRD000056,4,3309.59,13238.36,False,质量问题
ORD00001963,PRD000114,4,16.28,65.12,False,不喜欢
ORD00001964,PRD000053,4,285.0,1140.0,True,尺寸不合适
ORD00001964,PRD000089,4,131.26,525.04,False,尺寸不合适
ORD00001964,PRD000069,4,119.35,477.4,False,不喜欢
ORD00001964,PRD000071,5,2676.1,13380.5,True,不喜欢
ORD00001965,PRD000068,1,864.38,864.38,False,质量问题
ORD00001966,PRD000193,1,36.48,36.48,True,其他
ORD00001966,PRD000062,1,156.35,156.35,False,质量问题
ORD00001967,PRD000023,4,58.3,233.2,True,尺寸不合适
ORD00001967,PRD000190,2,49.42,98.84,False,质量问题
ORD00001967,PRD000110,4,311.48,1245.92,False,质量问题
ORD00001967,PRD000188,3,429.49,1288.47,True,尺寸不合适
ORD00001967,PRD000131,4,212.0,848.0,False,不喜欢
ORD00001968,PRD000006,3,44.65,133.95,True,尺寸不合适
ORD00001968,PRD000176,1,26.1,26.1,True,质量问题
ORD00001968,PRD000158,1,286.26,286.26,True,尺寸不合适
ORD00001968,PRD000005,4,386.1,1544.4,True,尺寸不合适
ORD00001968,PRD000041,3,31.99,95.97,False,不喜欢
ORD00001969,PRD000048,5,233.84,1169.2,True,其他
ORD00001969,PRD000143,5,55.16,275.79999999999995,True,尺寸不合适
ORD00001969,PRD000180,3,1616.64,4849.92,True,质量问题
ORD00001969,PRD000152,5,3967.02,19835.1,True,不喜欢
ORD00001969,PRD000010,2,236.62,473.24,False,不喜欢
ORD00001970,PRD000004,3,43.92,131.76,False,质量问题
ORD00001971,PRD000074,4,168.28,673.12,False,质量问题
ORD00001971,PRD000154,1,15.4,15.4,False,尺寸不合适
ORD00001972,PRD000130,5,323.79,1618.95,False,尺寸不合适
ORD00001972,PRD000076,3,65.41,196.23,False,不喜欢
ORD00001973,PRD000104,5,39.9,199.5,False,不喜欢
ORD00001973,PRD000042,4,84.48,337.92,False,质量问题
ORD00001973,PRD000126,2,115.7,231.4,False,不喜欢
ORD00001973,PRD000110,2,311.48,622.96,False,尺寸不合适
ORD00001973,PRD000147,4,99.28,397.12,False,尺寸不合适
ORD00001974,PRD000001,2,22.36,44.72,True,尺寸不合适
ORD00001974,PRD000137,5,66.82,334.09999999999997,False,质量问题
ORD00001974,PRD000066,1,1170.97,1170.97,False,质量问题
ORD00001975,PRD000180,2,1616.64,3233.28,False,尺寸不合适
ORD00001975,PRD000152,5,3967.02,19835.1,False,尺寸不合适
ORD00001975,PRD000029,3,19.29,57.87,False,质量问题
ORD00001975,PRD000079,1,42.88,42.88,True,质量问题
ORD00001976,PRD000135,4,1324.3,5297.2,False,不喜欢
ORD00001977,PRD000052,4,52.45,209.8,False,质量问题
ORD00001977,PRD000010,3,236.62,709.86,False,尺寸不合适
ORD00001977,PRD000012,3,4791.22,14373.66,False,尺寸不合适
ORD00001977,PRD000122,5,114.65,573.25,False,质量问题
ORD00001977,PRD000186,3,35.24,105.72,False,尺寸不合适
ORD00001978,PRD000084,1,94.31,94.31,True,不喜欢
ORD00001978,PRD000068,3,864.38,2593.14,True,不喜欢
ORD00001978,PRD000164,2,149.61,299.22,False,质量问题
ORD00001978,PRD000107,2,66.62,133.24,False,尺寸不合适
ORD00001978,PRD000087,3,4708.14,14124.420000000002,True,质量问题
ORD00001979,PRD000183,4,64.11,256.44,True,尺寸不合适
ORD00001979,PRD000178,3,73.66,220.98,False,不喜欢
ORD00001980,PRD000069,4,119.35,477.4,True,不喜欢
ORD00001981,PRD000161,3,124.59,373.77,False,尺寸不合适
ORD00001981,PRD000115,2,81.24,162.48,True,尺寸不合适
ORD00001981,PRD000118,1,3902.48,3902.48,True,尺寸不合适
ORD00001982,PRD000142,1,201.28,201.28,False,尺寸不合适
ORD00001983,PRD000082,5,83.92,419.6,False,不喜欢
ORD00001983,PRD000037,3,89.07,267.21,False,不喜欢
ORD00001983,PRD000167,3,130.0,390.0,False,尺寸不合适
ORD00001984,PRD000022,1,150.94,150.94,False,不喜欢
ORD00001984,PRD000141,5,30.89,154.45,False,不喜欢
ORD00001984,PRD000114,1,16.28,16.28,False,尺寸不合适
ORD00001985,PRD000183,3,64.11,192.32999999999998,True,不喜欢
ORD00001985,PRD000012,3,4791.22,14373.66,True,尺寸不合适
ORD00001985,PRD000050,3,131.15,393.45000000000005,True,尺寸不合适
ORD00001985,PRD000126,4,115.7,462.8,True,质量问题
ORD00001986,PRD000114,2,16.28,32.56,True,不喜欢
ORD00001986,PRD000078,4,2165.45,8661.8,False,不喜欢
ORD00001987,PRD000189,3,23.62,70.86,True,不喜欢
ORD00001987,PRD000147,1,99.28,99.28,False,不喜欢
ORD00001988,PRD000034,5,266.68,1333.4,False,尺寸不合适
ORD00001988,PRD000021,5,53.83,269.15,False,尺寸不合适
ORD00001988,PRD000189,5,23.62,118.10000000000001,False,尺寸不合适
ORD00001989,PRD000196,2,20.36,40.72,True,不喜欢
ORD00001989,PRD000190,4,49.42,197.68,False,尺寸不合适
ORD00001989,PRD000085,1,206.31,206.31,True,不喜欢
ORD00001989,PRD000146,4,190.35,761.4,True,尺寸不合适
ORD00001989,PRD000068,4,864.38,3457.52,True,尺寸不合适
ORD00001990,PRD000098,2,28.25,56.5,True,质量问题
ORD00001991,PRD000103,1,299.45,299.45,False,质量问题
ORD00001991,PRD000006,5,44.65,223.25,True,不喜欢
ORD00001991,PRD000190,1,49.42,49.42,False,质量问题
ORD00001991,PRD000132,1,22.12,22.12,True,尺寸不合适
ORD00001991,PRD000191,2,123.53,247.06,True,质量问题
ORD00001992,PRD000029,3,19.29,57.87,True,尺寸不合适
ORD00001992,PRD000154,2,15.4,30.8,False,质量问题
ORD00001992,PRD000172,4,56.68,226.72,False,尺寸不合适
ORD00001992,PRD000071,1,2676.1,2676.1,False,尺寸不合适
ORD00001992,PRD000190,4,49.42,197.68,True,不喜欢
ORD00001993,PRD000188,5,429.49,2147.45,False,尺寸不合适
ORD00001993,PRD000005,1,386.1,386.1,True,尺寸不合适
ORD00001994,PRD000114,1,16.28,16.28,True,不喜欢
ORD00001994,PRD000088,3,94.31,282.93,False,尺寸不合适
ORD00001994,PRD000061,2,415.92,831.84,False,不喜欢
ORD00001995,PRD000155,3,26.78,80.34,False,质量问题
ORD00001996,PRD000172,3,56.68,170.04,False,质量问题
ORD00001997,PRD000093,5,91.32,456.59999999999997,False,不喜欢
ORD00001997,PRD000170,5,3470.53,17352.65,True,不喜欢
ORD00001997,PRD000030,3,87.8,263.4,False,质量问题
ORD00001997,PRD000194,1,41.47,41.47,False,尺寸不合适
ORD00001997,PRD000100,5,17.25,86.25,False,不喜欢
ORD00001998,PRD000039,2,150.35,300.7,False,不喜欢
ORD00001999,PRD000024,2,85.85,171.7,False,质量问题
ORD00002000,PRD000059,3,483.38,1450.1399999999999,False,尺寸不合适
ORD00002001,PRD000077,4,76.19,304.76,False,尺寸不合适
ORD00002001,PRD000118,5,3902.48,19512.4,False,尺寸不合适
ORD00002002,PRD000024,3,85.85,257.54999999999995,False,不喜欢
ORD00002002,PRD000193,4,36.48,145.92,False,不喜欢
ORD00002002,PRD000159,1,87.69,87.69,False,尺寸不合适
ORD00002002,PRD000163,3,13.29,39.87,False,尺寸不合适
ORD00002002,PRD000170,2,3470.53,6941.06,True,不喜欢
ORD00002003,PRD000081,4,23.57,94.28,True,尺寸不合适
ORD00002004,PRD000114,2,16.28,32.56,True,尺寸不合适
ORD00002004,PRD000030,4,87.8,351.2,True,质量问题
ORD00002004,PRD000160,1,4855.63,4855.63,False,尺寸不合适
ORD00002004,PRD000080,1,2304.29,2304.29,True,不喜欢
ORD00002005,PRD000004,1,43.92,43.92,True,其他
ORD00002005,PRD000081,5,23.57,117.85,False,质量问题
ORD00002006,PRD000137,4,66.82,267.28,False,尺寸不合适
ORD00002006,PRD000068,1,864.38,864.38,False,不喜欢
ORD00002006,PRD000035,2,311.41,622.82,False,尺寸不合适
ORD00002006,PRD000152,3,3967.02,11901.06,False,尺寸不合适
ORD00002007,PRD000136,5,75.12,375.6,True,不喜欢
ORD00002007,PRD000006,3,44.65,133.95,True,尺寸不合适
ORD00002007,PRD000134,5,47.85,239.25,True,尺寸不合适
ORD00002007,PRD000094,1,10.95,10.95,False,不喜欢
ORD00002008,PRD000176,4,26.1,104.4,False,尺寸不合适
ORD00002008,PRD000052,3,52.45,157.35000000000002,False,尺寸不合适
ORD00002008,PRD000160,1,4855.63,4855.63,False,尺寸不合适
ORD00002008,PRD000030,5,87.8,439.0,False,尺寸不合适
ORD00002009,PRD000067,1,50.53,50.53,True,质量问题
ORD00002009,PRD000194,4,41.47,165.88,False,不喜欢
ORD00002010,PRD000141,4,30.89,123.56,True,尺寸不合适
ORD00002010,PRD000198,1,2366.1,2366.1,True,其他
ORD00002010,PRD000043,1,145.82,145.82,False,不喜欢
ORD00002010,PRD000188,4,429.49,1717.96,False,质量问题
ORD00002010,PRD000042,3,84.48,253.44,False,尺寸不合适
ORD00002011,PRD000172,1,56.68,56.68,True,质量问题
ORD00002011,PRD000086,3,56.88,170.64000000000001,True,不喜欢
ORD00002011,PRD000064,1,144.21,144.21,True,不喜欢
ORD00002011,PRD000099,1,44.44,44.44,False,尺寸不合适
ORD00002012,PRD000080,3,2304.29,6912.87,False,不喜欢
ORD00002012,PRD000120,4,59.83,239.32,False,质量问题
ORD00002013,PRD000003,1,194.89,194.89,False,尺寸不合适
ORD00002013,PRD000066,5,1170.97,5854.85,False,尺寸不合适
ORD00002013,PRD000168,5,111.88,559.4,False,不喜欢
ORD00002014,PRD000043,2,145.82,291.64,False,尺寸不合适
ORD00002014,PRD000187,2,32.11,64.22,False,质量问题
ORD00002014,PRD000198,1,2366.1,2366.1,False,不喜欢
ORD00002014,PRD000130,4,323.79,1295.16,False,质量问题
ORD00002015,PRD000165,4,133.14,532.56,False,尺寸不合适
ORD00002016,PRD000148,2,60.34,120.68,False,不喜欢
ORD00002016,PRD000016,3,33.17,99.51,False,质量问题
ORD00002016,PRD000124,4,76.91,307.64,False,尺寸不合适
ORD00002017,PRD000039,5,150.35,751.75,False,质量问题
ORD00002017,PRD000059,5,483.38,2416.9,False,质量问题
ORD00002017,PRD000180,2,1616.64,3233.28,False,其他
ORD00002018,PRD000032,5,99.18,495.90000000000003,True,质量问题
ORD00002018,PRD000176,5,26.1,130.5,True,尺寸不合适
ORD00002019,PRD000052,1,52.45,52.45,False,尺寸不合适
ORD00002020,PRD000029,4,19.29,77.16,False,尺寸不合适
ORD00002020,PRD000092,4,25.93,103.72,False,不喜欢
ORD00002021,PRD000013,3,22.73,68.19,True,质量问题
ORD00002022,PRD000079,2,42.88,85.76,False,不喜欢
ORD00002022,PRD000006,5,44.65,223.25,False,质量问题
ORD00002022,PRD000042,2,84.48,168.96,False,尺寸不合适
ORD00002022,PRD000070,1,176.38,176.38,True,尺寸不合适
ORD00002022,PRD000130,4,323.79,1295.16,False,质量问题
ORD00002023,PRD000096,3,81.71,245.13,True,质量问题
ORD00002023,PRD000056,1,3309.59,3309.59,False,尺寸不合适
ORD00002023,PRD000146,4,190.35,761.4,False,尺寸不合适
ORD00002023,PRD000199,4,179.9,719.6,True,尺寸不合适
ORD00002023,PRD000026,2,121.65,243.3,True,尺寸不合适
ORD00002024,PRD000013,1,22.73,22.73,False,质量问题
ORD00002024,PRD000171,2,74.82,149.64,True,质量问题
ORD00002024,PRD000077,5,76.19,380.95,True,质量问题
ORD00002025,PRD000062,2,156.35,312.7,False,尺寸不合适
ORD00002025,PRD000177,3,223.96,671.88,False,尺寸不合适
ORD00002026,PRD000057,4,232.45,929.8,False,尺寸不合适
ORD00002026,PRD000013,3,22.73,68.19,False,尺寸不合适
ORD00002027,PRD000027,3,48.45,145.35000000000002,True,尺寸不合适
ORD00002027,PRD000009,5,66.5,332.5,True,尺寸不合适
ORD00002027,PRD000134,3,47.85,143.55,False,质量问题
ORD00002028,PRD000108,3,135.38,406.14,False,质量问题
ORD00002029,PRD000025,5,45.71,228.55,False,不喜欢
ORD00002029,PRD000110,3,311.48,934.44,False,尺寸不合适
ORD00002029,PRD000053,2,285.0,570.0,False,其他
ORD00002029,PRD000140,4,175.78,703.12,False,尺寸不合适
ORD00002030,PRD000079,1,42.88,42.88,True,尺寸不合适
ORD00002030,PRD000102,2,1240.77,2481.54,False,尺寸不合适
ORD00002030,PRD000157,1,93.78,93.78,False,质量问题
ORD00002031,PRD000188,1,429.49,429.49,False,其他
ORD00002031,PRD000102,3,1240.77,3722.31,False,尺寸不合适
ORD00002031,PRD000187,3,32.11,96.33,False,尺寸不合适
ORD00002032,PRD000014,2,137.73,275.46,False,质量问题
ORD00002033,PRD000089,3,131.26,393.78,False,尺寸不合适
ORD00002033,PRD000182,2,64.72,129.44,False,尺寸不合适
ORD00002033,PRD000189,3,23.62,70.86,False,不喜欢
ORD00002033,PRD000175,1,40.04,40.04,False,尺寸不合适
ORD00002034,PRD000058,2,56.98,113.96,False,尺寸不合适
ORD00002034,PRD000142,3,201.28,603.84,False,尺寸不合适
ORD00002034,PRD000056,2,3309.59,6619.18,False,尺寸不合适
ORD00002034,PRD000164,3,149.61,448.83000000000004,False,质量问题
ORD00002034,PRD000095,4,190.45,761.8,False,尺寸不合适
ORD00002035,PRD000114,2,16.28,32.56,False,不喜欢
ORD00002035,PRD000096,3,81.71,245.13,False,尺寸不合适
ORD00002036,PRD000013,1,22.73,22.73,False,尺寸不合适
ORD00002036,PRD000100,4,17.25,69.0,True,尺寸不合适
ORD00002036,PRD000197,2,4589.2,9178.4,False,尺寸不合适
ORD00002037,PRD000161,3,124.59,373.77,True,不喜欢
ORD00002037,PRD000086,1,56.88,56.88,True,尺寸不合适
ORD00002037,PRD000178,3,73.66,220.98,False,尺寸不合适
ORD00002037,PRD000065,5,91.85,459.25,False,质量问题
ORD00002037,PRD000014,5,137.73,688.65,True,质量问题
ORD00002038,PRD000177,2,223.96,447.92,False,不喜欢
ORD00002039,PRD000182,1,64.72,64.72,False,尺寸不合适
ORD00002039,PRD000032,4,99.18,396.72,False,质量问题
ORD00002040,PRD000074,4,168.28,673.12,True,尺寸不合适
ORD00002040,PRD000154,5,15.4,77.0,False,质量问题
ORD00002040,PRD000102,1,1240.77,1240.77,True,质量问题
ORD00002040,PRD000062,5,156.35,781.75,True,质量问题
ORD00002041,PRD000064,2,144.21,288.42,False,不喜欢
ORD00002042,PRD000011,1,14.89,14.89,True,尺寸不合适
ORD00002043,PRD000133,5,3880.46,19402.3,False,不喜欢
ORD00002043,PRD000186,1,35.24,35.24,False,尺寸不合适
ORD00002043,PRD000062,1,156.35,156.35,False,质量问题
ORD00002043,PRD000084,2,94.31,188.62,False,不喜欢
